review_id,rating,title,content,date,reviewer_name,reviewer_location,verified_purchase
336388190,5,perfect gaming speakers,"[This review was collected as part of a promotion.] these speakers are perfect; at least for me. i saw some reviews complaining about the max/low volume. sooo they dont get very loud but why do you need them to go any louder for a game? if youre looking for surround sound gaming type of speakers, then i wouldnt suggest you get another pair. these are sturdy, sound is clear, love the LED mode and doesnt look as cheap as the price. set them right on my desk and connected them easily with no problems.",2024-02-22T21:36:16,Indy,Best Buy US,False
346816715,5,Best computer speakers,"[This review was collected as part of a promotion.] Best computer speakers I’ve ever tried. Makes watching shows and movies so much better with the surround sound. Plus, it gives you the option to change the LED colors. It even has Bluetooth option so can listen connect with your phone. Selling at a reasonable price.",2024-06-10T06:05:46,maria,Best Buy US,True
344834329,5,Get them,[This review was collected as part of a promotion.] They are very good don’t have a problem had them for like a month they sound good,2024-05-18T15:40:19,Spinxo,Best Buy US,True
270392075,4,The screens are the weakest link. - Good overall,[This review was collected as part of a promotion.] These are good speakers. The remote though doesn’t seem to turn them on. The power from the remote will only turn the blue mode on. I’m guessing this is the Bluetooth mode. But when this happens I can’t hear the speakers at all. The remote doesn’t even turn them fully on where the light is green. Only when the light is green am I able to hear them. When manually powered on green one speaker will turn on and then small wait time the other will turn on. But it does have good sound and they look nice. The screen cover over the speakers is the only thing besides the plug that looks cheap. The screens look like they used just any off brand screen and glued them on. I would have liked a more durable stronger screen. These feel like one poke just from moving them with puncher the screen. The price is the thing that I didn’t like the most. I just don’t feel like they were worth the almost two hundred dollar market. These are just basic good speakers I’m happy with them but if I were to move I don’t know if they would stay in One piece especially the screens.,2021-10-11T03:35:18,HalfAMind,Best Buy US,True
252837174,5,Absolutely fun,"[This review was collected as part of a promotion.] Absolutely fun and very good product, specially switching between line-in and bluetooth with one click, im getting another one.",2021-02-13T01:18:25,SAEM,Best Buy US,True
250544887,5,Love It! Numbers Matter,"I don’t leave home (on bike rides) without it. Pairs seamlessly with all my other sensors and I can easily change screens with the swipe of a finger. The overall size of the 1040 being bigger than my old 520 & 530 make it quick to glimpse a field reading on the display. My wife loves the Live Track notification on her iPhone when I set out on a pre-dawn ride. I use Garmin Connected and have found the metrics useful, especially my Power Training Zones and Pedaling Dynamics (Ralley Pedals have proven useful for rehabbing a back injury and regaining RT/LT balance.",2024-01-17T22:01:36,Ponchoz,Garmin,False
245479038,5,Perfect combination with Varia 715 and UT800 Light,"I wanted to get cheap bike computer. However I’ve seen reviews of Edge 530/830 then1040 on youtube. There was some considerable points. Finally I decided to get 1040. No regrets. It’s almost perfect. Looking also great. Performance is surely perfect with Varia 715 radar. Recently I added UT800 for night riding, It is also perfect. Garmin is just Garmin.",2023-04-10T13:18:33,Anonymous reviewer,Garmin,False
248449421,5,Great Bike computer.,Average mileage per year around 3000 the Garmin computer help me do my training have a lot of information very easy to use,2023-10-06T12:56:20,Rd115z,Garmin,False
242511652,5,"Simple, this product works great","Excellent battery life, best upgrade on the aluminum back. For me Garmin is an user friendly product. Love it",2022-10-23T13:17:33,Trek Boss,Garmin,False
245757163,4,Route calculation error,"I upgraded from Garmin Edge1000 to Garmin Edge 1040. I regret upgrading and to only find out this expensive Garmin is having issues since day 1 I go to Training / Training Plan / Find a Course then click on the lower right positive sign (+) / Round-Trip 
Course / Search / Calculating Route 1, Calculating Route 2 & Calculating Route 3. It goes through its cycle as if it’s generating the 3 Routes and then I get a message “Route calculation error”.",2023-04-23T03:07:05,Georgi,Garmin,False
243161470,5,Big upgrade from a Edge 520,"I have an Edge 520, Edge 830, and now the Edge 1040.   The upgrade from the Edge 520 to either the 830 or 1040 was huge! I do like the display on the 1040 for the additional screen real estate.   More data at a quick glance.",2022-12-02T16:43:15,StoopidF10,Garmin,False
250823703,5,Excellent Data Resource!,"My husband got me the Edge 1040 for Christmas because I had really been wanting a bike computer. After comparing many Garmin and Wahoo bike computers, we chose the Edge 1040, which was far superior. I'm loving it!",2024-01-31T20:29:38,Jwalker,Garmin,False
241031380,5,Next level!,"I’ve had at least the last 4 flagship Garmin Edge devices and this one is truly next level!  Great job, Garmin",2022-08-02T14:18:12,DDTriGuy,Garmin,False
288890524,5,Garmin 1040,Excelent!!!! The Best of the Best !!!!! This si a great Tool for cyclers !!!!,2022-10-21T23:20:22,ArturoH,Best Buy US,True
241261422,5,Fantastic,So easy to set up  Is unbelievably good best  birthday present,2022-08-16T05:32:12,Evo 1968,Garmin,False
252597559,5,Easy to use and extremely long battery,"I have had the 1040 for a little over a month and it’s traveled about 150ish miles. The 1040 is very user friendly and intuitive. It easily sinks with my HR, Cadence and speed sensors. I do enjoy the larger screen as compared to the 840 and it does not have too much glare. I was concerned about glare from some online reviews I viewed, but it’s extremely easy to see and does well in low light or bright sun. 

I would say the one drawback is the hill assist as it is usually delayed, in that I am already climbing the hill, then it tells me there is a hill ahead. Once on the climb it does well with gradients and it also delays in telling you the hill is completed. But I know I’m done. 

The Battery has not been charged since my initial out of the box 100% charge. Unit is currently at 60% power.  That’s after approximately 15 hours of use to include riding and a few hours of dorking around with it getting used to all the submenus and initial setup. 

Additionally, it is very fast to turn on and ready to use. I ride with guys using wahoo and hammerheads and I’m ready to go and they are still booting up. Secondly, if a ride is changed. It’s an easy fix. Just pull off of ride with GPS export as a GPX file and then Bluetooth to the 1040. I can have a whole new route uploaded in under 30 seconds. 

All in all I’m pleased with this purchase.",2024-04-27T21:20:10,172Driver929,Garmin,False
211527711,4,Nice case for a simple water or air cooled system.,i bought this cause im addicted to Rog and there componets. little then i was hoping for the 419 dollars canadian i paid considering i purchaced a thermaltake core P8 for 257 plus tax and its a monster. But oh well i only kep the case for a bout a month as i have large stockpiles of watercooling equipment sitting idol and on my quest to switch to Rog ive gone broke and couldnt afford to build another system if i wanted to. all in alll very well thought out case cablemanagement area is very nice with the added little creature comforts,2021-10-22T22:45:59,James KamiKazeKerr,Calgary Alberta,False
